"","id","n","correct","near","t","l","cond","csv"
"619",310,50,0,30,2350,2,"uncued",1
"620",310,40,1,30,1283,2,"uncued",18
"621",310,30,1,70,1603,2,"uncued",17
"622",310,40,1,70,951,2,"uncued",15
"623",310,50,1,70,959,2,"uncued",3
"624",310,10,0,30,1348,2,"uncued",13
"625",310,50,1,30,1586,2,"uncued",18
"626",310,40,1,70,955,2,"uncued",11
"627",310,30,0,70,1323,2,"uncued",19
"628",310,40,1,30,1766,2,"uncued",16
"629",310,10,0,30,1370,2,"uncued",11
"630",310,20,1,30,1798,2,"uncued",7
"631",310,40,1,30,1279,2,"uncued",3
"632",310,10,0,30,1917,2,"uncued",3
"633",310,20,0,30,1123,2,"uncued",2
"634",310,30,1,30,877,2,"uncued",9
"635",310,50,0,30,1535,2,"uncued",3
"636",310,20,0,70,1609,2,"uncued",17
"637",310,20,0,70,1299,2,"uncued",17
"638",310,30,1,70,1550,2,"uncued",15
"639",310,30,0,70,2252,2,"uncued",19
"640",310,30,1,30,1512,2,"uncued",13
"641",310,30,1,70,1593,2,"uncued",1
"642",310,40,1,30,1018,2,"uncued",4
"643",310,10,1,30,2095,2,"uncued",7
"644",310,30,0,30,1208,2,"uncued",8
"645",310,50,1,30,1443,2,"uncued",13
"646",310,50,1,70,1304,2,"uncued",7
"647",310,50,1,30,1330,2,"uncued",14
"648",310,50,1,30,2200,2,"uncued",16
"649",310,30,1,30,1369,2,"uncued",4
"650",310,20,1,30,2428,2,"uncued",7
"651",310,20,0,70,872,2,"uncued",16
"652",310,20,1,30,1963,2,"uncued",2
"653",310,20,0,70,2524,2,"uncued",12
"654",310,30,1,70,1937,2,"uncued",8
"655",310,50,1,30,1185,2,"uncued",13
"656",310,20,0,70,1208,2,"uncued",2
"657",310,30,0,30,2389,2,"uncued",18
"658",310,50,1,70,1026,2,"uncued",18
"659",310,40,1,30,1253,2,"uncued",2
"660",310,40,1,30,1179,2,"uncued",3
"661",310,10,1,70,1108,2,"uncued",5
"662",310,20,1,70,1023,2,"uncued",6
"663",310,10,1,30,2183,2,"uncued",19
"664",310,50,0,30,2033,2,"uncued",4
"665",310,20,1,70,1362,2,"uncued",13
"666",310,40,1,30,2013,2,"uncued",10
"667",310,30,0,30,1570,2,"uncued",2
"668",310,30,1,70,1271,2,"uncued",17
"669",310,50,1,30,2104,2,"uncued",12
"670",310,40,1,70,1898,2,"uncued",18
"671",310,20,0,70,1096,2,"uncued",1
"672",310,40,1,70,1046,2,"uncued",14
"673",310,20,1,70,1203,2,"uncued",1
"674",310,30,1,70,2439,2,"uncued",3
"675",310,30,1,30,1871,2,"uncued",5
"676",310,50,1,70,1037,2,"uncued",12
"677",310,50,1,70,1020,2,"uncued",16
"678",310,40,1,70,1156,2,"uncued",8
"679",310,40,1,70,1110,2,"uncued",9
"680",310,10,1,30,2522,2,"uncued",18
"681",310,30,1,70,2146,2,"uncued",12
"682",310,30,0,70,2213,2,"uncued",9
"683",310,10,1,70,2736,2,"uncued",18
"684",310,20,1,70,1210,2,"uncued",9
"685",310,20,1,70,841,2,"uncued",5
"686",310,30,0,70,2042,2,"uncued",14
"687",310,50,1,30,1347,2,"uncued",20
"688",310,30,1,30,2013,2,"uncued",12
"689",310,40,1,70,1325,2,"uncued",16
"690",310,20,1,30,1303,2,"uncued",9
"691",310,30,1,30,1020,2,"uncued",14
"692",310,10,1,30,1518,2,"uncued",10
"693",310,10,1,70,1847,2,"uncued",17
"694",310,40,1,30,2060,2,"uncued",8
"695",310,20,1,30,1397,2,"uncued",4
"696",310,30,1,70,1119,2,"uncued",2
"697",310,20,1,70,944,2,"uncued",19
"698",310,50,1,70,1109,2,"uncued",10
"699",310,50,1,70,986,2,"uncued",4
"700",310,40,0,30,3333,2,"uncued",15
"701",310,30,1,70,1617,2,"uncued",12
"702",310,50,1,70,976,2,"uncued",6
"703",310,50,0,30,1628,2,"uncued",19
"704",310,40,1,70,1011,2,"uncued",4
"705",310,10,1,30,2033,2,"uncued",2
"706",310,50,0,30,2444,2,"uncued",1
"707",310,20,1,70,1391,2,"uncued",20
"708",310,30,1,30,1703,2,"uncued",7
"709",310,40,1,70,1042,2,"uncued",1
"710",310,50,1,30,1059,2,"uncued",7
"711",310,10,1,70,1255,2,"uncued",13
"712",310,10,0,30,1347,2,"uncued",3
"713",310,10,1,70,1147,2,"uncued",15
"714",310,20,1,30,860,2,"uncued",5
"715",310,40,1,70,830,2,"uncued",20
"716",310,50,1,70,1050,2,"uncued",14
"717",310,10,1,70,1678,2,"uncued",9
"718",310,30,1,70,1800,2,"uncued",8
"719",310,30,1,30,1226,2,"uncued",6
"720",310,10,1,70,1527,2,"uncued",19
"721",310,20,1,70,732,2,"uncued",5
"722",310,40,1,30,1872,2,"uncued",7
"723",310,40,1,30,898,2,"uncued",3
"724",310,10,1,30,2184,2,"uncued",1
"725",310,30,1,70,1196,2,"uncued",19
"726",310,30,1,30,2568,2,"uncued",2
"727",310,10,1,70,1117,2,"uncued",4
"728",310,30,1,30,1161,2,"uncued",12
"729",310,20,1,30,1654,2,"uncued",12
"730",310,50,1,30,1688,2,"uncued",12
"731",310,30,1,70,1030,2,"uncued",7
"732",310,20,1,70,1092,2,"uncued",17
"733",310,10,1,70,923,2,"uncued",4
"734",310,10,1,70,1009,2,"uncued",11
"735",310,30,1,70,905,2,"uncued",15
"736",310,20,1,30,2082,2,"uncued",13
"737",310,30,1,30,1470,2,"uncued",5
"738",310,30,1,30,1114,2,"uncued",5
"739",310,40,1,30,1981,2,"uncued",17
"740",310,20,1,70,967,2,"uncued",13
"741",310,10,1,70,1793,2,"uncued",15
"742",310,30,1,30,2182,2,"uncued",20
"743",310,50,1,30,1114,2,"uncued",15
"744",310,40,1,70,1176,2,"uncued",9
"745",310,20,1,70,1198,2,"uncued",20
"746",310,30,1,70,751,2,"uncued",18
"747",310,30,1,70,1229,2,"uncued",19
"748",310,50,1,70,1079,2,"uncued",14
"749",310,10,1,70,979,2,"uncued",2
"750",310,50,1,70,800,2,"uncued",7
"751",310,40,1,30,923,2,"uncued",1
"752",310,20,1,30,2212,2,"uncued",8
"753",310,10,1,70,1015,2,"uncued",19
"754",310,20,0,30,1283,2,"uncued",10
"755",310,50,1,70,830,2,"uncued",12
"756",310,50,1,70,779,2,"uncued",6
"757",310,40,0,30,970,2,"uncued",11
"758",310,10,1,70,666,2,"uncued",11
"759",310,40,1,30,1409,2,"uncued",15
"760",310,20,1,70,834,2,"uncued",11
"761",310,10,1,30,969,2,"uncued",19
"762",310,30,0,70,717,2,"uncued",14
"763",310,10,1,70,1397,2,"uncued",7
"764",310,50,1,30,1026,2,"uncued",15
"765",310,10,1,30,1742,2,"uncued",2
"766",310,10,1,70,1590,2,"uncued",20
"767",310,50,1,30,1593,2,"uncued",17
"768",310,50,1,70,1242,2,"uncued",14
"769",310,40,1,30,3167,2,"uncued",10
"770",310,20,1,70,909,2,"uncued",16
"771",310,40,1,70,2839,2,"uncued",10
"772",310,20,1,30,4176,2,"uncued",11
"773",310,50,1,70,1041,2,"uncued",5
"774",310,40,1,30,3319,2,"uncued",15
"775",310,10,1,30,1774,2,"uncued",9
"776",310,40,1,30,2727,2,"uncued",10
"777",310,10,1,30,2398,2,"uncued",6
"778",310,50,0,30,2272,2,"uncued",8
"779",310,20,1,70,888,2,"uncued",5
"780",310,20,1,30,1967,2,"uncued",17
"781",310,40,1,30,1742,2,"uncued",8
"782",310,40,1,30,2602,2,"uncued",10
"783",310,10,1,30,1144,2,"uncued",10
"784",310,40,1,30,2933,2,"uncued",20
"785",310,50,1,30,1408,2,"uncued",4
"786",310,30,1,70,1419,2,"uncued",10
"787",310,40,1,70,778,2,"uncued",8
"788",310,10,1,30,1235,2,"uncued",14
"789",310,10,1,70,2010,2,"uncued",6
"790",310,50,1,30,1379,2,"uncued",11
"791",310,40,1,70,1440,2,"uncued",6
"792",310,50,1,30,1478,2,"uncued",6
"793",310,10,1,30,1143,2,"uncued",3
"794",310,30,1,70,831,2,"uncued",11
"795",310,40,1,30,1672,2,"uncued",4
"796",310,30,1,70,1994,2,"uncued",13
"797",310,20,1,70,1080,2,"uncued",17
"798",310,20,1,30,878,2,"uncued",16
"799",310,10,1,30,3179,2,"uncued",8
"800",310,10,1,70,1359,2,"uncued",6
"801",311,10,0,70,1240,2,"uncued",2
"802",311,30,0,70,455,2,"uncued",13
"803",311,50,1,30,641,2,"uncued",4
"804",311,40,0,70,602,2,"uncued",18
"805",311,30,1,30,495,2,"uncued",18
"806",311,40,0,70,839,2,"uncued",17
"807",311,50,1,70,4469,2,"uncued",7
"808",311,20,1,30,337,2,"uncued",1
"809",311,50,0,30,436,2,"uncued",20
"810",311,40,0,70,414,2,"uncued",14
"811",311,20,0,30,820,2,"uncued",5
"812",311,10,1,30,417,2,"uncued",17
"813",311,20,1,30,527,2,"uncued",1
"814",311,50,0,30,705,2,"uncued",5
"815",311,40,1,30,518,2,"uncued",19
"816",311,50,0,70,541,2,"uncued",7
"817",311,20,0,70,660,2,"uncued",17
"818",311,10,1,70,1287,2,"uncued",7
"819",311,10,1,30,818,2,"uncued",18
"820",311,40,0,70,564,2,"uncued",9
"821",311,20,0,30,617,2,"uncued",13
"822",311,30,0,30,703,2,"uncued",14
"823",311,10,1,30,15838,2,"uncued",18
"824",311,50,0,30,60506,2,"uncued",4
"825",311,20,1,70,880,2,"uncued",9
"826",311,50,0,70,1000,2,"uncued",14
"827",311,30,0,30,13,2,"uncued",9
"828",311,50,1,30,37,2,"uncued",12
"829",311,40,1,70,80,2,"uncued",16
"830",311,40,0,30,21,2,"uncued",8
"831",311,30,0,30,62,2,"uncued",6
"832",311,20,1,30,12,2,"uncued",6
"833",311,20,0,30,37,2,"uncued",13
"834",311,50,1,70,260,2,"uncued",15
"835",311,40,1,70,133,2,"uncued",4
"836",311,10,0,70,96,2,"uncued",11
"837",311,30,1,30,136,2,"uncued",13
"838",311,50,0,30,158,2,"uncued",19
"839",311,10,0,70,116,2,"uncued",20
"840",311,20,1,70,94,2,"uncued",11
"841",311,20,0,30,15,2,"uncued",16
"842",311,20,1,30,19,2,"uncued",5
"843",311,40,1,30,99,2,"uncued",7
"844",311,50,0,70,72,2,"uncued",6
"845",311,10,1,70,155,2,"uncued",16
"846",311,20,1,70,218,2,"uncued",18
"847",311,30,1,70,13,2,"uncued",7
"848",311,40,0,70,93,2,"uncued",3
"849",311,10,1,30,34,2,"uncued",3
"850",311,40,0,70,54,2,"uncued",9
"851",311,30,1,70,140,2,"uncued",7
"852",311,20,0,70,54,2,"uncued",1
"853",311,20,1,30,341,2,"uncued",5
"854",311,30,0,70,73,2,"uncued",4
"855",311,30,1,70,59,2,"uncued",5
"856",311,20,1,30,174,2,"uncued",6
"857",311,20,0,70,34,2,"uncued",10
"858",311,40,1,70,220,2,"uncued",1
"859",311,10,1,70,275,2,"uncued",5
"860",311,30,0,70,2230,2,"uncued",8
"861",311,40,0,30,97,2,"uncued",3
"862",311,40,0,30,154,2,"uncued",2
"863",311,40,0,30,112,2,"uncued",12
"864",311,10,0,30,135,2,"uncued",15
"865",311,10,1,30,73,2,"uncued",15
"866",311,20,1,30,76,2,"uncued",17
"867",311,30,1,30,174,2,"uncued",19
"868",311,20,0,70,175,2,"uncued",14
"869",311,20,1,30,155,2,"uncued",8
"870",311,10,0,30,56,2,"uncued",18
"871",311,30,1,30,214,2,"uncued",18
"872",311,40,0,70,132,2,"uncued",10
"873",311,50,0,70,176,2,"uncued",3
"874",311,30,1,30,417,2,"uncued",12
"875",311,40,0,70,139,2,"uncued",10
"876",311,40,0,30,154,2,"uncued",9
"877",311,30,1,30,213,2,"uncued",8
"878",311,30,0,70,103,2,"uncued",10
"879",311,40,1,70,37,2,"uncued",9
"880",311,50,1,30,182,2,"uncued",11
"881",311,50,0,70,67,2,"uncued",10
"882",311,20,1,30,85,2,"uncued",5
"883",311,20,0,30,80,2,"uncued",11
"884",311,30,0,30,181,2,"uncued",1
"885",311,30,0,70,17,2,"uncued",9
"886",311,50,1,70,119,2,"uncued",9
"887",311,50,0,70,202,2,"uncued",13
"888",311,20,1,30,120,2,"uncued",17
"889",311,20,1,70,17,2,"uncued",14
"890",311,50,1,70,142,2,"uncued",16
"891",311,50,1,30,56,2,"uncued",7
"892",311,20,1,30,47,2,"uncued",20
"893",311,30,0,30,117,2,"uncued",17
"894",311,30,0,30,42,2,"uncued",6
"895",311,40,0,30,118,2,"uncued",7
"896",311,30,1,30,86,2,"uncued",3
"897",311,30,1,70,3,2,"uncued",17
"898",311,20,1,70,1,2,"uncued",20
"899",311,40,0,70,104,2,"uncued",10
"900",311,40,0,70,106,2,"uncued",10
"901",311,10,0,70,181,2,"uncued",2
"902",311,30,1,70,133,2,"uncued",4
"903",311,10,0,30,136,2,"uncued",2
"904",311,20,0,70,71,2,"uncued",16
"905",311,40,1,30,134,2,"uncued",14
"906",311,10,0,30,54,2,"uncued",17
"907",311,10,1,70,175,2,"uncued",3
"908",311,50,0,30,95,2,"uncued",12
"909",311,10,1,70,113,2,"uncued",4
"910",311,50,0,70,11,2,"uncued",3
"911",311,10,1,30,14,2,"uncued",19
"912",311,10,0,30,121,2,"uncued",2
"913",311,40,0,70,113,2,"uncued",4
"914",311,10,0,30,171,2,"uncued",8
"915",311,20,1,70,133,2,"uncued",12
"916",311,40,1,30,117,2,"uncued",18
"917",311,20,1,30,33,2,"uncued",16
"918",311,40,1,70,175,2,"uncued",10
"919",311,10,1,70,297,2,"uncued",3
"920",311,30,1,70,94,2,"uncued",8
"921",311,50,0,30,112,2,"uncued",13
"922",311,40,1,70,113,2,"uncued",20
"923",311,40,0,30,114,2,"uncued",6
"924",311,40,1,70,257,2,"uncued",5
"925",311,40,1,30,80,2,"uncued",16
"926",311,30,1,30,52,2,"uncued",9
"927",311,30,0,70,63,2,"uncued",13
"928",311,30,1,30,51,2,"uncued",15
"929",311,50,1,70,193,2,"uncued",20
"930",311,30,0,30,12,2,"uncued",19
"931",311,50,0,70,275,2,"uncued",18
"932",311,10,0,70,518,2,"uncued",10
"933",311,40,0,30,35,2,"uncued",1
"934",311,30,0,70,93,2,"uncued",9
"935",311,50,0,70,155,2,"uncued",11
"936",311,10,1,70,136,2,"uncued",15
"937",311,40,1,70,52,2,"uncued",1
"938",311,20,0,30,398,2,"uncued",19
"939",311,30,0,30,1061,2,"uncued",11
"940",311,20,1,30,898,2,"uncued",1
"941",311,20,0,70,778,2,"uncued",15
"942",311,10,1,70,756,2,"uncued",17
"943",311,30,1,70,598,2,"uncued",16
"944",311,10,0,30,900,2,"uncued",11
"945",311,50,0,70,677,2,"uncued",14
"946",311,50,1,70,497,2,"uncued",18
"947",311,50,0,70,36,2,"uncued",5
"948",311,50,1,30,36,2,"uncued",11
"949",311,10,0,30,464,2,"uncued",15
"950",311,50,1,70,94,2,"uncued",4
"951",311,10,0,30,74,2,"uncued",12
"952",311,30,0,30,33,2,"uncued",8
"953",311,20,0,70,114,2,"uncued",15
"954",311,40,0,30,155,2,"uncued",2
"955",311,50,1,70,18,2,"uncued",7
"956",311,20,0,30,132,2,"uncued",20
"957",311,40,1,30,32,2,"uncued",14
"958",311,50,1,70,195,2,"uncued",2
"959",311,30,0,30,132,2,"uncued",2
"960",311,10,1,70,139,2,"uncued",12
"961",311,30,1,70,135,2,"uncued",7
"962",311,20,1,30,152,2,"uncued",12
"963",311,40,1,70,54,2,"uncued",17
"964",311,10,0,30,157,2,"uncued",19
"965",311,20,0,30,116,2,"uncued",13
"966",311,20,1,70,12,2,"uncued",6
"967",311,50,1,30,132,2,"uncued",1
"968",311,20,1,30,73,2,"uncued",15
"969",311,50,0,30,15,2,"uncued",3
"970",311,10,0,70,73,2,"uncued",19
"971",311,30,1,30,58,2,"uncued",8
"972",311,10,1,30,155,2,"uncued",20
"973",311,40,0,30,33,2,"uncued",4
"974",311,30,0,70,77,2,"uncued",3
"975",311,10,1,30,37,2,"uncued",5
"976",311,10,0,70,20,2,"uncued",6
"977",311,10,1,30,600,2,"uncued",19
"978",311,40,1,30,156,2,"uncued",2
"979",311,10,0,70,52,2,"uncued",16
"980",311,50,1,70,15,2,"uncued",16
"981",311,50,0,70,74,2,"uncued",20
"982",311,40,0,70,154,2,"uncued",13
"983",311,40,1,70,116,2,"uncued",11
"984",311,30,0,70,12,2,"uncued",13
"985",311,20,1,30,115,2,"uncued",14
"986",311,20,0,70,99,2,"uncued",12
"987",311,20,1,30,175,2,"uncued",8
"988",311,50,1,30,154,2,"uncued",19
"989",311,10,0,70,34,2,"uncued",20
"990",311,50,1,70,315,2,"uncued",15
"991",311,10,1,70,134,2,"uncued",8
"992",311,40,0,70,39,2,"uncued",6
"993",311,10,1,30,195,2,"uncued",6
"994",311,30,0,30,32,2,"uncued",14
"995",311,50,1,70,134,2,"uncued",12
"996",311,50,1,30,13,2,"uncued",2
"997",311,30,1,70,133,2,"uncued",1
"998",311,30,1,70,115,2,"uncued",10
"999",311,50,0,30,95,2,"uncued",11
"1000",311,10,0,30,93,2,"uncued",4
"1001",312,40,0,70,72,2,"uncued",20
"1002",312,40,0,70,379,2,"uncued",3
"1003",312,40,0,70,8,2,"uncued",16
"1004",312,50,1,70,1704,2,"uncued",13
"1005",312,50,1,70,1280,2,"uncued",14
"1006",312,20,0,70,1399,2,"uncued",5
"1007",312,40,0,30,6870,2,"uncued",5
"1008",312,20,1,70,93,2,"uncued",12
"1009",312,40,1,30,369,2,"uncued",7
"1010",312,20,1,30,15,2,"uncued",13
"1011",312,20,0,70,2909,2,"uncued",2
"1012",312,20,1,30,45,2,"uncued",2
"1013",312,20,0,70,23,2,"uncued",6
"1014",312,40,1,70,302,2,"uncued",8
"1015",312,20,0,30,42,2,"uncued",12
"1016",312,30,1,30,9,2,"uncued",7
"1017",312,30,0,30,353,2,"uncued",9
"1018",312,40,1,70,12,2,"uncued",9
"1019",312,20,1,70,16,2,"uncued",3
"1020",312,20,1,70,127,2,"uncued",9
"1021",312,40,0,30,16,2,"uncued",20
"1022",312,10,1,70,442,2,"uncued",10
"1023",312,30,0,30,146,2,"uncued",7
"1024",312,50,1,70,205,2,"uncued",18
"1025",312,10,1,70,215,2,"uncued",13
"1026",312,40,1,70,243,2,"uncued",4
"1027",312,40,1,70,186,2,"uncued",5
"1028",312,10,0,30,6,2,"uncued",14
"1029",312,30,1,30,135,2,"uncued",4
"1030",312,40,1,70,232,2,"uncued",9
"1031",312,20,0,30,226,2,"uncued",18
"1032",312,30,0,30,163,2,"uncued",10
"1033",312,30,1,70,55,2,"uncued",15
"1034",312,10,1,70,151,2,"uncued",16
"1035",312,30,1,70,109,2,"uncued",18
"1036",312,40,0,70,33,2,"uncued",1
"1037",312,50,0,30,136,2,"uncued",1
"1038",312,30,1,30,81,2,"uncued",11
"1039",312,40,0,70,210,2,"uncued",16
"1040",312,40,1,30,134,2,"uncued",9
"1041",312,50,1,30,238,2,"uncued",6
"1042",312,50,1,30,249,2,"uncued",3
"1043",312,50,1,70,12,2,"uncued",6
"1044",312,40,0,70,111,2,"uncued",6
"1045",312,40,1,70,9,2,"uncued",8
"1046",312,30,1,70,194,2,"uncued",1
"1047",312,50,1,30,13,2,"uncued",1
"1048",312,30,0,70,191,2,"uncued",2
"1049",312,10,0,30,180,2,"uncued",11
"1050",312,30,1,30,191,2,"uncued",17
"1051",312,20,1,70,139,2,"uncued",5
"1052",312,20,1,70,85,2,"uncued",15
"1053",312,40,0,70,167,2,"uncued",11
"1054",312,30,1,70,25,2,"uncued",5
"1055",312,40,0,30,188,2,"uncued",3
"1056",312,40,0,30,1080,2,"uncued",13
"1057",312,30,1,30,181,2,"uncued",11
"1058",312,40,1,70,123,2,"uncued",13
"1059",312,10,1,70,35,2,"uncued",12
"1060",312,10,1,70,223,2,"uncued",8
"1061",312,50,1,70,332,2,"uncued",10
"1062",312,40,1,70,198,2,"uncued",1
"1063",312,30,1,70,159,2,"uncued",8
"1064",312,20,1,30,6,2,"uncued",10
"1065",312,10,1,70,425,2,"uncued",10
"1066",312,10,1,70,69,2,"uncued",20
"1067",312,20,1,70,173,2,"uncued",12
"1068",312,20,0,30,43,2,"uncued",19
"1069",312,30,0,70,223,2,"uncued",4
"1070",312,30,1,70,166,2,"uncued",11
"1071",312,40,1,30,310,2,"uncued",13
"1072",312,50,0,70,31,2,"uncued",15
"1073",312,30,1,30,56,2,"uncued",5
"1074",312,30,0,70,35,2,"uncued",19
"1075",312,10,0,30,27,2,"uncued",12
"1076",312,50,1,70,75,2,"uncued",4
"1077",312,30,0,30,14,2,"uncued",2
"1078",312,40,0,30,107,2,"uncued",15
"1079",312,30,0,70,239,2,"uncued",20
"1080",312,40,0,30,146,2,"uncued",12
"1081",312,20,1,30,304,2,"uncued",11
"1082",312,40,1,30,211,2,"uncued",4
"1083",312,10,0,70,562,2,"uncued",16
"1084",312,10,0,30,135,2,"uncued",13
"1085",312,50,1,30,143,2,"uncued",17
"1086",312,10,0,70,10,2,"uncued",17
"1087",312,50,1,70,133,2,"uncued",18
"1088",312,40,1,30,90,2,"uncued",14
"1089",312,10,1,30,146,2,"uncued",7
"1090",312,30,1,30,54,2,"uncued",3
"1091",312,40,0,70,253,2,"uncued",15
"1092",312,50,0,30,108,2,"uncued",18
"1093",312,10,0,30,34,2,"uncued",15
"1094",312,30,1,70,9,2,"uncued",1
"1095",312,10,1,30,26,2,"uncued",14
"1096",312,20,0,30,264,2,"uncued",16
"1097",312,50,0,70,314,2,"uncued",10
"1098",312,20,1,30,118,2,"uncued",2
"1099",312,50,0,70,21,2,"uncued",7
"1100",312,10,1,70,933,2,"uncued",12
"1101",312,40,0,30,43,2,"uncued",17
"1102",312,20,0,30,71,2,"uncued",8
"1103",312,20,1,30,196,2,"uncued",14
"1104",312,10,1,30,151,2,"uncued",13
"1105",312,10,0,70,2,2,"uncued",7
"1106",312,50,1,30,259,2,"uncued",17
"1107",312,30,0,30,244,2,"uncued",15
"1108",312,10,1,30,265,2,"uncued",5
"1109",312,50,1,70,174,2,"uncued",16
"1110",312,10,1,70,210,2,"uncued",3
"1111",312,20,1,30,139,2,"uncued",16
"1112",312,30,1,70,217,2,"uncued",18
"1113",312,50,0,30,276,2,"uncued",15
"1114",312,40,1,30,202,2,"uncued",10
"1115",312,40,0,70,45,2,"uncued",6
"1116",312,10,0,30,222,2,"uncued",4
"1117",312,50,0,70,11,2,"uncued",4
"1118",312,40,1,30,16,2,"uncued",16
"1119",312,20,1,70,295,2,"uncued",11
"1120",312,10,1,30,43,2,"uncued",3
"1121",312,50,1,70,64,2,"uncued",19
"1122",312,20,0,30,141,2,"uncued",17
"1123",312,50,0,70,72,2,"uncued",6
"1124",312,20,1,70,115,2,"uncued",4
"1125",312,20,1,30,137,2,"uncued",8
"1126",312,50,1,70,214,2,"uncued",18
"1127",312,40,1,70,145,2,"uncued",14
"1128",312,20,0,30,155,2,"uncued",6
"1129",312,20,1,30,47,2,"uncued",14
"1130",312,30,0,30,202,2,"uncued",10
"1131",312,10,1,30,83,2,"uncued",17
"1132",312,20,0,30,105,2,"uncued",19
"1133",312,20,1,70,146,2,"uncued",18
"1134",312,30,1,70,30,2,"uncued",4
"1135",312,30,0,70,53,2,"uncued",6
"1136",312,30,0,70,113,2,"uncued",10
"1137",312,30,0,30,34,2,"uncued",18
"1138",312,40,1,30,141,2,"uncued",2
"1139",312,10,1,30,137,2,"uncued",17
"1140",312,10,1,70,131,2,"uncued",20
"1141",312,10,0,30,176,2,"uncued",9
"1142",312,50,1,30,179,2,"uncued",6
"1143",312,10,1,30,212,2,"uncued",7
"1144",312,40,0,70,43,2,"uncued",1
"1145",312,40,0,30,4,2,"uncued",20
"1146",312,50,1,30,248,2,"uncued",19
"1147",312,30,0,30,49,2,"uncued",16
"1148",312,10,0,70,121,2,"uncued",8
"1149",312,50,1,30,111,2,"uncued",13
"1150",312,20,1,30,199,2,"uncued",9
"1151",312,30,1,30,263,2,"uncued",14
"1152",312,10,1,30,118,2,"uncued",17
"1153",312,50,1,70,128,2,"uncued",9
"1154",312,10,0,70,44,2,"uncued",13
"1155",312,20,1,30,351,2,"uncued",19
"1156",312,50,0,30,198,2,"uncued",11
"1157",312,10,0,30,174,2,"uncued",1
"1158",312,50,0,70,46,2,"uncued",2
"1159",312,50,0,30,273,2,"uncued",3
"1160",312,30,0,70,32,2,"uncued",2
"1161",312,50,1,30,6920,2,"uncued",2
"1162",312,10,1,70,181,2,"uncued",7
"1163",312,30,1,30,116,2,"uncued",8
"1164",312,10,0,30,108,2,"uncued",11
"1165",312,30,1,70,178,2,"uncued",15
"1166",312,20,1,70,221,2,"uncued",7
"1167",312,50,1,30,273,2,"uncued",18
"1168",312,40,1,70,19,2,"uncued",17
"1169",312,10,0,70,88,2,"uncued",20
"1170",312,50,0,30,48,2,"uncued",1
"1171",312,40,1,70,233,2,"uncued",4
"1172",312,20,1,70,121,2,"uncued",19
"1173",312,30,0,30,50,2,"uncued",8
"1174",312,40,0,30,90,2,"uncued",20
"1175",312,20,0,70,91,2,"uncued",14
"1176",312,50,0,70,43,2,"uncued",15
"1177",312,10,0,30,14,2,"uncued",12
"1178",312,20,1,30,11,2,"uncued",14
"1179",312,20,0,30,163,2,"uncued",2
"1180",312,40,0,30,37,2,"uncued",6
"1181",312,50,1,70,90,2,"uncued",19
"1182",312,10,1,70,15,2,"uncued",12
"1183",312,50,1,30,463,2,"uncued",7
"1184",312,50,0,70,187,2,"uncued",1
"1185",312,30,1,30,122,2,"uncued",19
"1186",312,20,0,70,144,2,"uncued",5
"1187",312,30,0,30,132,2,"uncued",16
"1188",312,10,0,70,100,2,"uncued",11
"1189",312,50,1,70,172,2,"uncued",10
"1190",312,30,0,70,25,2,"uncued",20
"1191",312,10,0,30,43,2,"uncued",9
"1192",312,20,1,70,6,2,"uncued",20
"1193",312,40,0,70,55,2,"uncued",3
"1194",312,10,1,70,152,2,"uncued",12
"1195",312,50,0,30,163,2,"uncued",5
"1196",312,20,1,70,38,2,"uncued",5
"1197",312,20,0,30,226,2,"uncued",3
"1198",312,30,0,70,203,2,"uncued",9
"1199",312,30,0,30,66,2,"uncued",8
"1200",312,50,1,30,154,2,"uncued",19
"1201",313,20,1,70,1909,2,"uncued",13
"1202",313,50,0,30,1653,2,"uncued",4
"1203",313,20,1,30,1370,2,"uncued",4
"1204",313,30,1,70,1559,2,"uncued",13
"1205",313,20,1,70,1197,2,"uncued",12
"1206",313,30,1,70,961,2,"uncued",15
"1207",313,40,1,30,1104,2,"uncued",19
"1208",313,20,1,30,1374,2,"uncued",14
"1209",313,20,1,70,1428,2,"uncued",7
"1210",313,30,1,30,1284,2,"uncued",19
"1211",313,10,1,70,900,2,"uncued",5
"1212",313,10,1,30,966,2,"uncued",6
"1213",313,20,1,30,907,2,"uncued",1
"1214",313,50,1,30,1172,2,"uncued",14
"1215",313,50,1,70,1039,2,"uncued",1
"1216",313,30,1,70,1074,2,"uncued",8
"1217",313,40,1,70,1189,2,"uncued",12
"1218",313,10,1,30,1134,2,"uncued",20
"1219",313,10,1,70,899,2,"uncued",10
"1220",313,50,1,30,1048,2,"uncued",12
"1221",313,30,1,30,715,2,"uncued",11
"1222",313,50,1,30,1173,2,"uncued",7
"1223",313,30,1,30,925,2,"uncued",9
"1224",313,40,1,70,800,2,"uncued",5
"1225",313,30,1,70,636,2,"uncued",15
"1226",313,50,0,70,840,2,"uncued",9
"1227",313,40,1,70,934,2,"uncued",3
"1228",313,30,1,70,752,2,"uncued",11
"1229",313,20,1,30,1122,2,"uncued",8
"1230",313,50,1,70,1053,2,"uncued",9
"1231",313,40,1,70,829,2,"uncued",12
"1232",313,20,1,30,886,2,"uncued",16
"1233",313,50,1,70,888,2,"uncued",18
"1234",313,20,1,70,761,2,"uncued",16
